userid,x,y
1251559,-75,-14
1251558,-135,-74
1251561,-150,-59
1251560,120,31
1251562,-90,46
1251564,-90,1
1251563,-15,91
1251566,300,-239
1251565,135,121
1251568,-75,16
1251567,-180,121
1251569,-60,-89
1251570,-105,-74
1251571,210,196
1251572,45,-59
1251573,-60,-134
1251575,-90,-89
1251574,-135,181
1251577,-30,-254
1251576,210,-59
1251579,-165,46
1251578,75,-119
1251581,-225,1
1251580,-210,136
1251583,-225,-104
1251582,0,-149
1251584,-90,61
1251585,-45,31
1251586,15,-115
1251587,-45,-89
1251588,0,-14
1251591,-75,136
1251589,-75,-149
1251590,-240,151
1251592,45,-119
1251593,-165,226
1251595,300,-194
1251596,-15,-119
1251594,-165,61
1251597,-30,61
1251599,-150,-89
1251598,180,151
1251601,0,-299
1251600,-225,121
1251602,-120,-134
1251603,-180,46
1251605,-15,-89
1251604,150,-29
1251606,-15,-44
1251607,75,1
1251609,-135,61
1251608,75,-14
1251610,180,16
1251611,90,1
1251612,0,196
1251613,-120,16
1251614,-105,16
1251615,-30,16
1251616,-135,16
1251617,-105,-14
1251619,-234,218
1251618,-90,106
1251620,-120,46
1251622,-90,-44
1251621,90,-194
1251623,-120,121
1251625,-30,91
1251624,-75,-299
1251626,30,136
1251627,-120,136
1251628,-120,136
1251629,165,-119
1251630,-45,-29
1251632,-75,-59
1251634,120,46
1251633,-15,151
1251631,-195,61
1251635,15,-44
1251636,-30,-134
1251637,-240,106
1251639,-15,-14
1251638,-225,151
1251640,45,91
1251641,-165,-149
1251643,-105,76
1251644,30,-119
1251645,-180,-29
1251646,-45,-209
1251647,90,196
1251648,-105,61
1251649,-90,31
1251650,-180,76
1251651,60,-104
1251653,-120,-14
1251652,-165,52
1251655,-45,-59
1251656,-255,16
1251654,0,16
1251657,-195,-209
1251658,-90,-29
1251642,-60,-89
1251659,-75,196
1251660,-105,46
1251661,-15,-239
1251662,-135,76
1251664,-135,-44
1251665,-225,166
1251663,-67,18
1251667,180,-269
1251668,45,-29
1251669,-165,46
1251671,-135,136
1251672,60,76
1251670,90,91
1251674,-195,-74
1251666,-75,-224
1251676,-225,31
1251673,-180,118
1251675,30,-29
1251677,150,-59
1251678,30,-74
1251679,-75,16
1251682,-30,106
1251680,-120,106
1251684,-135,76
1251683,-150,-134
1251685,-15,91
1251686,-90,91
1251687,-15,46
1251681,-105,46
1251688,-150,91
1251690,-180,-74
1251692,0,136
1251693,0,31
1251691,0,31
1251694,30,106
1251689,-60,-179
1251695,-150,-14
1251696,-75,136
1251697,-134,-149
1251698,-255,196
1251699,-165,-179
1251701,15,-164
1251700,30,16
1251703,75,-104
1251704,-90,-119
1251705,135,151
1251706,-150,76
1251702,-120,-74
1251707,-225,151
1251708,-120,-104
1251709,120,-59
1251711,-150,-89
1251713,210,256
1251710,-15,-44
1251712,-150,61
1251715,300,-209
1251716,-90,226
1251714,105,181
1251718,-30,31
1251717,-90,91
1251719,165,1
1251720,-135,46
1251722,-30,136
1251723,-15,46
1251721,0,-44
1251725,135,-269
1251726,-75,106
1251724,-105,121
1251727,-60,31
1251728,-120,-14
1251729,-75,-104
1251730,-195,166
1251732,83,181
1251731,-45,-14
1251733,150,16
1251736,-135,211
1251735,45,-59
1251737,210,-14
1251738,240,46
1251739,-30,-149
1251741,60,-14
1251742,-135,-29
1251734,150,-44
1251743,-60,241
1251740,-135,196
1251744,-165,151
1251745,-135,-14
1251746,75,-74
1251747,90,31
1251748,15,91
1251750,0,-44
1251751,45,-14
1251752,15,46
1251749,-15,-104
1251753,-75,-59
1251754,195,136
1251757,45,46
1251756,165,-44
1251759,-60,-74
1251755,-150,76
1251758,-15,-14
1251761,-135,166
1251763,105,-149
1251762,-225,166
1251765,-225,76
1251764,-120,52
1251760,75,76
1251767,-300,181
1251769,-105,-89
1251766,37,181
1251768,-135,151
1251771,-75,-119
1251770,-120,-14
1251772,45,-149
1251775,-30,-14
1251774,90,271
1251777,-30,-134
1251778,-75,91
1251779,-285,121
1251773,-15,226
1251780,60,76
1251781,45,166
1251776,15,-59
1251782,-210,61
1251783,183,16
1251784,150,46
1251785,-75,-186
1251787,150,136
1251788,-135,91
1251790,-165,-74
1251789,-75,16
1251786,-45,106
1251791,-30,166
1251792,-150,1
1251793,-45,226
1251794,75,-74
1251795,105,-89
1251796,30,151
1251797,-105,-29
1251799,75,121
1251800,45,121
1251801,-165,-14
1251803,-60,-134
1251798,-90,114
1251802,30,136
1251804,15,-119
1251805,0,-59
1251806,90,-74
1251807,-225,196
1251808,-120,106
1251809,-150,61
1251811,-17,52
1251812,-180,101
1251813,135,31
1251810,75,151
1251814,-165,1
1251815,30,-59
1251816,-30,-134
1251817,-180,106
1251819,-120,181
1251820,135,136
1251818,150,-44
1251822,60,-134
1251823,-180,136
1251824,-30,196
1251825,-150,46
1251821,-225,61
1251826,-165,-134
1251827,-90,16
1251829,150,1
1251830,135,31
1251828,-105,-14
1251831,-165,-149
1251832,90,-179
1251834,45,76
1251835,0,35
1251833,-30,31
1251836,-120,136
1251837,-135,46
1251839,0,121
1251840,-60,-14
1251838,116,1
1251842,-15,166
1251841,16,52
1251844,0,151
1251845,60,1
1251846,60,-14
1251843,-30,106
1251847,-255,151
1251849,-117,-104
1251851,-165,-59
1251852,30,-74
1251850,-210,-74
1251853,15,-134
1251848,-150,136
1251855,-105,46
1251856,30,-269
1251857,-45,-29
1251854,195,-14
1251858,0,-104
1251860,30,76
1251859,-150,-29
1251862,-105,76
1251863,-210,-29
1251864,-15,1
1251861,105,-74
1251867,-45,1
1251866,-135,-89
1251865,-167,-65
1251869,240,-74
1251870,-15,181
1251871,-60,-104
1251873,45,-134
1251874,-195,61
1251876,0,-74
1251872,30,31
1251877,165,-14
1251878,0,31
1251875,-195,16
1251879,-120,16
1251880,135,-209
1251881,-90,136
1251868,-90,76
1251883,-255,91
1251884,-165,-104
1251882,150,61
1251886,-45,-209
1251887,-210,118
1251885,-30,61
1251888,-135,-215
1251890,0,31
1251891,-105,16
1251893,150,16
1251894,30,106
1251896,-15,1
1251898,-135,211
1251895,-135,181
1251892,135,-164
1251899,-120,114
1251897,-75,121
1251900,15,-59
1251901,-150,-44
1251902,-30,-32
1251903,-105,-134
1251905,15,1
1251889,15,31
1251907,-15,-74
1251906,-30,91
1251909,-15,-74
1251908,-30,-59
1251904,-75,121
1251910,45,-119
1251911,-120,136
1251913,-100,39
1251915,0,-74
1251914,60,-149
1251916,-150,121
1251918,45,61
1251919,15,-164
1251920,150,1
1251921,75,46
1251917,-105,-59
1251923,-255,-89
1251925,-180,211
1251922,-105,151
1251912,-150,46
1251924,-75,76
1251926,-165,121
1251927,75,-164
1251929,-60,-14
1251930,-180,136
1251933,105,-209
1251931,-30,-14
1251932,-60,31
1251928,-120,1
1251934,60,-149
1251935,-215,58
1251937,45,46
1251936,-105,-224
1251938,-75,-74
1251939,45,-194
1251940,45,-74
1251942,30,46
1251943,0,-209
1251944,-135,46
1251945,15,16
1251941,-150,46
1251947,-135,1
1251946,-30,106
1251949,0,1
1251948,0,31
1251950,165,-29
1251951,-15,-29
1251952,45,-29
1251954,-165,1
1251955,-120,-254
1251953,60,-29
1251958,56,-49
1251956,-90,16
1251960,45,-104
1251961,75,121
1251959,-60,-92
1251964,150,-44
1251965,45,16
1251957,-105,-59
1251967,-165,-179
1251962,-180,61
1251963,-60,-65
1251968,-30,-179
1251969,-30,151
1251966,-225,-44
1251970,0,181
1251972,90,151
1251975,-180,166
1251971,15,-74
1251974,-105,16
1251973,-180,76
1251977,-255,46
1251976,-90,-149
1251978,-165,181
1251980,-60,-89
1251979,-120,-89
1251984,-60,-104
1251981,-60,-29
1251982,-225,-59
1251986,-150,166
1251987,-180,166
1251985,-60,256
1251983,30,61
1251988,60,-164
1251989,-60,136
1251992,-60,61
1251993,15,91
1251990,-120,61
1251991,-195,202
1251994,180,46
1251997,-60,46
1251998,-150,-194
1251996,-195,31
1251995,45,46
1251999,-135,91
1252003,15,61
1252000,-45,151
1252004,-30,31
1252001,-90,-119
1252005,30,46
1252002,-270,106
1252007,-75,-29
1252008,90,106
1252010,-60,-224
1252006,-30,46
1252009,-225,91
1252012,-120,118
1252013,90,-149
1252014,135,-149
1252011,60,16
1252016,-15,61
1252015,120,-44
1252019,210,1
1252021,-240,-134
1252018,75,-89
1252020,-30,181
1252017,45,1
1252024,30,-14
1252023,30,1
1252022,285,-134
1252028,-150,-209
1252026,0,31
1252029,150,-89
1252027,-150,121
1252025,120,-119
1252031,-60,1
1252032,30,-59
1252030,195,-149
1252033,83,181
1252034,0,91
1252035,-165,31
1252037,-90,121
1252040,-60,-44
1252038,-90,-209
1252042,-60,166
1252036,-30,121
1252041,-15,-59
1252039,165,196
1252044,-270,166
1252043,-30,-59
1252045,90,31
1252047,285,-29
1252046,-165,121
1252049,-30,-14
1252051,-105,106
1252048,15,-104
1252050,60,1
1252053,45,61
1252052,-210,-179
1252054,-75,-134
1252057,0,-134
1252055,0,-89
1252056,-120,61
1252058,0,121
1252059,-150,91
1252060,0,-59
1252063,45,301
1252061,-165,-134
1252065,-120,166
1252062,90,-14
1252064,15,-194
1252067,120,31
1252066,-120,91
1252069,210,-134
1252068,-60,-164
1252071,-150,196
1252070,-135,76
1252073,45,-89
1252075,-105,136
1252074,0,1
1252072,-90,-59
1252076,-45,1
1252077,-120,76
1252078,-45,1
1252079,210,-14
1252080,-165,-149
1252081,-180,-74
1252084,15,1
1252082,15,-134
1252086,-105,91
1252087,-285,16
1252085,240,166
1252083,-75,-194
1252088,-150,-29
1252089,45,-164
1252090,60,31
1252092,165,106
1252091,-90,91
1252093,-210,-167
1252094,75,-59
1252096,-45,-89
1252099,-30,-59
1252098,-150,-44
1252095,-165,151
1252097,-60,151
1252100,-30,91
1252102,-75,31
1252101,-180,-115
1252105,75,-104
1252103,180,16
1252104,-15,-254
1252107,-120,136
1252106,-150,151
1252109,-285,-89
1252111,120,-44
1252108,105,-89
1252113,-60,-119
1252110,-45,31
1252112,-240,46
1252114,0,-104
1252115,225,31
1252116,-180,1
1252117,15,-74
1252119,75,1
1252120,45,196
1252118,0,-194
1252121,-30,151
1252122,15,-74
1252123,-120,-164
1252124,-45,-82
1252125,-135,121
1252127,120,106
1252126,-45,-29
1252130,-195,136
1252129,195,-119
1252128,210,-149
1252131,-75,-44
1252132,-225,-14
1252133,-60,-44
1252134,180,-44
1252135,-75,61
1252136,-75,61
1252137,75,1
1252140,60,46
1252138,-120,-89
1252141,15,-14
1252142,135,-239
1252143,45,1
1252139,15,-134
1252144,-45,-194
1252145,60,1
1252146,-150,-74
1252147,0,31
1252149,-135,1
1252148,15,-119
1252150,0,46
1252152,15,-119
1252153,-180,151
1252154,-30,-164
1252155,-90,-14
1252156,-135,-44
1252157,-30,-59
1252159,-60,151
1252158,-105,1
1252160,-135,-14
1252161,75,31
1252163,-105,-164
1252162,-15,-104
1252164,-60,-59
1252165,180,16
1252167,-135,76
1252151,15,-179
1252166,-60,-89
1252168,-240,76
1252169,-30,-119
1252170,105,-74
1252171,-270,46
1252172,0,61
1252173,-165,-149
1252175,60,61
1252176,-150,106
1252177,195,181
1252179,45,46
1252174,-30,61
1252180,-75,46
1252178,300,-29
1252181,270,76
1252183,-135,46
1252182,-195,121
1252184,-75,61
1252185,-15,-74
1252187,-225,106
1252186,75,-119
1252189,-165,-29
1252188,-105,-29
1252190,-15,-104
1252191,-150,121
1252192,135,-74
1252193,-75,-134
1252194,-180,61
1252195,60,211
1252196,-15,-65
1252198,-195,-59
1252197,135,106
1252199,-45,1
1252200,-120,-59
1252201,-120,61
1252202,-120,1
1252204,-60,-104
1252205,15,1
1252203,-120,31
1252208,-150,106
1252207,0,-14
1252206,-30,1
1252209,45,-164
1252210,-90,-134
1252211,-195,16
1252212,-270,166
1252214,150,61
1252213,15,-149
1252215,-210,-82
1252217,-105,61
1252218,135,-104
1252216,120,1
1252219,-150,76
1252220,0,1
1252221,-180,-29
1252222,-30,76
1252224,60,166
1252225,-105,211
1252227,15,-179
1252228,-150,196
1252229,-75,-14
1252226,90,-29
1252223,-15,1
1252231,-15,-194
1252232,-60,-149
1252230,-120,-209
1252233,-60,106
1252234,-165,226
1252235,-60,-49
1252238,-30,-89
1252236,90,-74
1252239,-240,76
1252240,-195,181
1252237,-120,1
1252241,210,16
1252242,-135,-134
1252244,-105,1
1252243,75,-89
1252246,-15,136
1252245,-210,121
1252247,-90,61
1252250,15,136
1252248,75,-44
1252249,-135,-44
1252251,-150,76
1252252,-15,-29
1252254,-60,-89
1252253,-165,31
1252256,210,31
1252258,240,-59
1252255,0,-44
1252259,75,31
1252257,-75,-164
1252260,-255,76
1252262,135,46
1252261,-270,196
1252263,0,31
1252264,-34,-224
1252266,-30,-239
1252268,-225,151
1252270,180,-119
1252267,165,151
1252269,-15,46
1252271,-15,-89
1252272,0,106
1252274,45,76
1252273,30,-74
1252265,-60,-119
1252275,45,16
1252278,-90,136
1252277,0,-104
1252276,-45,1
1252280,0,-224
1252279,30,166
1252281,150,-134
1252283,165,-224
1252284,-30,-74
1252285,-135,241
1252286,-100,106
1252282,90,-44
1252287,-45,-149
1252288,-105,-14
1252289,-60,151
1252290,-105,46
1252292,75,1
1252291,-240,-29
1252296,-45,-74
1252295,-135,-89
1252297,-15,46
1252298,-150,76
1252294,90,-104
1252300,-105,-59
1252299,-90,16
1252302,45,91
1252301,-240,91
1252293,45,46
1252304,-30,46
1252303,-225,121
1252305,45,-14
1252307,-90,1
1252306,-195,166
1252309,15,-149
1252308,120,-59
1252311,-270,76
1252313,-45,31
1252310,30,-74
1252312,-60,-59
1252314,-240,121
1252315,-75,91
1252316,15,16
1252317,195,-134
1252319,-60,-119
1252318,-120,-59
1252321,-135,121
1252320,-90,151
1252322,-45,-149
1252323,-195,76
1252324,-45,61
1252325,45,1
1252326,45,-74
1252328,-45,-44
1252327,30,-104
1252329,45,-134
1252330,-150,181
1252332,120,-149
1252331,-15,-119
1252333,150,61
1252334,-45,1
1252335,-165,151
1252338,-255,16
1252337,-167,1
1252336,0,-134
1252339,-180,166
1252340,165,-134
1252342,-15,76
1252341,-30,-164
1252344,60,-59
1252343,105,-74
1252345,-30,1
1252347,105,16
1252348,60,61
1252346,-105,-14
1252350,-255,61
1252349,165,1
1252351,15,-14
1252352,-45,-44
1252354,-150,196
1252355,90,-74
1252353,105,76
1252357,-120,-59
1252356,75,-44
1252359,-105,151
1252360,-90,121
1252361,-105,91
1252362,105,-89
1252358,-300,-299
1252364,0,91
1252363,-210,31
1252366,-75,151
1252365,75,-74
1252367,0,166
1252368,105,-179
1252369,60,-134
1252371,-180,118
1252372,15,-44
1252370,-45,-59
1252373,75,-164
1252374,45,46
1252375,-90,-194
1252376,60,166
1252378,45,-179
1252377,-135,136
1252379,300,-29
1252381,135,-179
1252382,-150,-29
1252380,15,-44
1252383,-120,-209
1252384,-180,121
1252385,-60,61
1252386,30,-119
1252387,75,61
1252391,-75,-59
1252388,-180,226
1252389,-30,-14
1252390,15,106
1252392,210,-149
1252393,0,-59
1252394,-165,1
1252396,-90,-209
1252395,135,31
1252397,30,-59
1252398,0,61
1252400,15,-104
1252399,-120,61
1252401,-45,-164
1252402,-75,181
1252403,0,-104
1252404,75,151
1252405,-150,121
1252407,-195,-89
1252408,30,31
1252409,75,31
1252410,180,121
1252406,45,76
1252411,-105,31
1252412,-75,16
1252414,-60,-59
1252413,-195,121
1252415,30,31
1252416,105,76
1252417,-195,151
1252419,-135,-104
1252421,0,-14
1252420,90,-14
1252418,-240,211
1252424,-120,76
1252422,0,-14
1252426,-150,106
1252423,105,-82
1252425,-240,-89
1252427,-60,121
1252428,-135,76
1252430,-270,136
1252432,90,-14
1252431,-60,-209
1252429,105,136
1252434,-34,-74
1252435,-165,1
1252433,-210,61
1252437,0,1
1252438,240,-149
1252436,-135,1
1252439,45,-104
1252440,60,-119
1252442,-90,16
1252441,45,46
1252444,-135,-74
1252445,-45,-14
1252443,-210,151
1252446,75,106
1252449,-75,31
1252448,-270,166
1252447,195,196
1252451,-120,-149
1252450,-195,-29
1252452,60,-119
1252455,105,181
1252454,-75,-194
1252453,-60,-14
1252456,-150,-104
1252457,-15,-104
1252458,99,-119
1252459,30,76
1252461,-90,18
1252460,-180,1
1252462,150,31
1252464,-165,151
1252465,-90,106
1252463,-75,76
1252467,210,121
1252466,-30,16
1252468,131,46
1252469,60,-44
1252470,-15,-44
1252471,-150,91
1252472,16,151
1252474,150,-14
1252475,-165,61
1252476,-150,-164
1252473,-30,31
1252477,-150,16
1252478,195,-179
1252479,30,-74
1252480,15,-29
1252481,195,136
1252483,-45,121
1252482,-105,-59
1252485,-30,-59
1252484,0,-149
1252487,-15,1
1252486,-135,-14
1252489,285,211
1252490,-150,-14
1252488,210,106
1252491,-60,-59
1252492,-120,76
1252494,-120,136
1252495,-135,-149
1252493,150,-59
1252496,0,-29
1252497,-105,106
1252499,120,-119
1252498,-75,106
1252500,-75,-59
1252501,60,-179
1252502,-60,31
1252504,-60,31
1252503,-90,16
1252505,75,-164
1252506,210,1
1252507,15,-44
1252508,0,-59
1252509,60,16
1252511,120,-199
1252510,105,76
1252513,-120,-44
1252512,75,-182
1252514,45,-104
1252516,15,91
1252515,180,166
1252517,45,46
1252518,-195,-134
1252520,-195,91
1252522,15,61
1252523,-30,18
1252519,-75,106
1252524,45,-29
1252525,90,-44
1252526,-240,196
1252527,60,-149
1252528,-105,-209
1252529,45,-104
1252521,-120,121
1252531,15,-59
1252530,-75,-104
1252533,-60,-59
1252534,-75,-44
1252532,0,-74
1252535,-90,18
1252536,-60,106
1252538,-75,31
1252541,-15,91
1252540,-120,211
1252543,-120,76
1252539,-150,-29
1252544,75,166
1252542,-60,1
1252537,0,-74
1252546,-240,166
1252545,-30,-119
1252548,30,1
1252547,15,226
1252550,60,-32
1252549,-60,-14
1252553,-15,-149
1252551,-90,-179
1252556,75,-149
1252552,45,-29
1252554,-15,31
1252557,-45,-299
1252555,-30,-14
1252559,-45,31
1252558,-30,-194
1252561,195,-164
1252560,150,-119
1252563,-120,-74
1252564,-180,91
1252562,75,106
1252565,-105,151
1252566,-165,16
1252567,120,-224
1252568,0,-149
1252570,135,-149
1252571,195,-164
1252569,60,-89
1252572,-105,46
1252573,-75,-44
1252574,-90,-44
1252577,-45,-239
1252575,-195,-104
1252576,195,-224
1252578,-135,-44
1252580,0,-14
1252579,-105,-194
1252581,-150,166
1252582,-30,-194
1252583,-165,-29
1252584,0,1
1252585,150,-209
1252586,-120,-14
1252587,-195,46
1252589,-165,-44
1252590,-135,91
1252591,-150,-104
1252588,75,-74
1252594,-14,121
1252592,-150,16
1252593,-90,151
1252595,-90,46
1252596,-117,-194
1252597,-45,-254
1252598,75,-104
1252600,-150,46
1252599,-45,-44
1252602,90,-149
1252601,-60,-164
1252604,-45,-44
1252603,0,121
1252605,0,-29
1252606,30,-179
1252607,30,61
1252609,0,151
1252610,-90,166
1252611,-150,-134
1252608,15,151
1252612,45,-44
1252613,-135,31
1252614,90,-134
1252615,-240,31
1252616,83,-59
1252618,-75,-164
1252617,75,121
1252620,-15,-59
1252621,-240,1
1252619,0,-149
1252622,255,61
1252623,-135,-14
1252625,90,1
1252624,-120,-14
1252627,120,-179
1252628,-15,1
1252626,0,-149
1252629,-90,-104
1252630,30,-89
1252631,-195,-239
1252632,75,46
1252633,-30,46
1252634,-15,-179
1252635,75,106
1252636,-75,-89
1252637,-105,-89
1252639,30,-59
1252638,60,46
1252640,-240,-44
1252641,-90,76
1252642,-210,121
1252643,-94,1
1252644,-45,-29
1252645,30,-59
1252646,-45,46
1252647,120,106
1252649,-45,-29
1252648,-240,91
1252650,15,-284
1252651,75,241
1252653,0,-89
1252652,-60,151
1252655,45,-59
1252654,60,-14
1252656,-30,-29
1252657,15,46
1252658,0,-134
1252659,-105,166
1252661,-165,101
1252660,-240,1
1252662,-60,-59
1252663,-45,46
1252664,-60,-29
1252665,-150,76
1252667,-75,-194
1252666,75,-89
1252668,-15,-74
1252670,50,-149
1252671,-120,-14
1252669,-45,136
1252672,90,-89
1252673,-30,-59
1252674,-90,1
1252676,15,31
1252675,105,76
1252677,16,-74
1252678,-105,196
1252680,-165,61
1252681,195,-59
1252679,83,1
1252682,-90,16
1252683,-135,1
1252685,195,-134
1252686,45,-164
1252687,15,-104
1252688,-60,31
1252684,195,-29
1252689,120,-209
1252690,-75,-104
1252692,180,-119
