id,sex,teeth,months
4am6,female,55 65,28.3
4bbu,female,55 65,23.4
4d9w,female,55 65,24.8
4e6a,female,55 65,25.8
4ej0,female,55 65,22.8
4geb,female,55 65,32.9
4nrj,female,55 65,27.2
4os0,female,55 65,28.5
4phu,female,55 65,21.8
4px5,female,55 65,25.8
4qny,female,55 65,25.2
4tt9,female,55 65,20.4
4vmn,female,55 65,20.3
4w30,female,55 65,21.8
4ya6,female,55 65,29.4
4zhw,female,55 65,21.9
50za,female,55 65,27.5
54dh,female,55 65,15.3
56jz,female,55 65,27.1
57d7,female,55 65,26.2
5eyf,female,55 65,21.3
5fb0,female,55 65,31.6
5g28,female,55 65,35.5
5hb3,female,55 65,23.1
5hm6,female,55 65,22.8
5igz,female,55 65,35.2
5m81,female,55 65,26.1
5nnt,female,55 65,22.5
5o0j,female,55 65,24.1
5p4o,female,55 65,29.5
5pmt,female,55 65,15.2
5tj0,female,55 65,25.1
5u4z,female,55 65,30.8
5v6s,female,55 65,26.8
5y30,female,55 65,32
5zb0,female,55 65,22.5
6089,female,55 65,17.7
62vg,female,55 65,20.3
64jc,female,55 65,18
685o,female,55 65,19.4
68nq,female,55 65,25.1
6b7s,female,55 65,27
6bpt,female,55 65,19.6
6egr,female,55 65,24.1
6frn,female,55 65,25.3
6gn5,female,55 65,28.4
6hw5,female,55 65,20.5
6ixs,female,55 65,24.9
6jy8,female,55 65,21.6
6kep,female,55 65,32
6ljm,female,55 65,21.3
6nj6,female,55 65,23.2
6nz6,female,55 65,29.4
6ppx,female,55 65,16.5
6qfs,female,55 65,35.7
6rea,female,55 65,21
6rur,female,55 65,30.6
6usp,female,55 65,23.3
6vh2,female,55 65,25
6wi0,female,55 65,20.5
6xb0,female,55 65,21.5
719h,female,55 65,29
73p0,female,55 65,30
75xz,female,55 65,27.7
77el,female,55 65,34.8
7b2l,female,55 65,24.3
7bju,female,55 65,23.4
7ceq,female,55 65,25.7
7ek7,female,55 65,25.4
7gdl,female,55 65,19.4
7ibf,female,55 65,22.1
7j3t,female,55 65,25.2
7jni,female,55 65,26
7kgv,female,55 65,23.5
7l8e,female,55 65,31.9
7ndc,female,55 65,21.1
7nve,female,55 65,31.1
7pcw,female,55 65,21.9
7pya,female,55 65,28.1
7t5y,female,55 65,24.7
7zgm,female,55 65,21.8
8247,female,55 65,17.8
825g,female,55 65,32.7
86re,female,55 65,22.2
87nz,female,55 65,33.9
89pm,female,55 65,28.8
8a6c,female,55 65,27.8
8e8i,female,55 65,28.7
8f6e,female,55 65,28.4
8gyt,female,55 65,24.3
8i4c,female,55 65,21.8
8jl2,female,55 65,24.1
8kt7,female,55 65,22.9
8n4u,female,55 65,30.8
8opa,female,55 65,22.1
8qx1,female,55 65,12.4
8veg,female,55 65,28.7
8yfo,female,55 65,30.3
8yzt,female,55 65,27.5
91ee,female,55 65,27.2
92dn,female,55 65,27.3
93tj,female,55 65,24.5
950a,female,55 65,28.3
95jl,female,55 65,30.2
96i2,female,55 65,17.5
97i4,female,55 65,27.6
97ub,female,55 65,19.3
98li,female,55 65,22.8
9a2s,female,55 65,20.3
9ai0,female,55 65,30.6
9dqm,female,55 65,25.1
9gfj,female,55 65,18.8
9ngh,female,55 65,16.9
9obk,female,55 65,32
9q3t,female,55 65,24.4
9rsx,female,55 65,19.4
9vcc,female,55 65,23.7
9xyy,female,55 65,19.5
9yq0,female,55 65,21.9
a0zv,female,55 65,23.7
a1l5,female,55 65,31.3
a1wl,female,55 65,26.8
a35m,female,55 65,33.2
a41p,female,55 65,23.5
a4iu,female,55 65,29.6
a6pb,female,55 65,19.9
a8kf,female,55 65,23.8
aa55,female,55 65,24.5
adem,female,55 65,24.5
adle,female,55 65,26.1
aena,female,55 65,28.5
ahve,female,55 65,24
an6l,female,55 65,24.6
apph,female,55 65,30.5
aqga,female,55 65,28.8
as2g,female,55 65,23.1
asae,female,55 65,32.2
at5b,female,55 65,24.8
auw7,female,55 65,24.8
ay8r,female,55 65,11.8
b072,female,55 65,28.6
b27v,female,55 65,30.7
b36i,female,55 65,21.8
b49k,female,55 65,21
b5ro,female,55 65,24.5
b818,female,55 65,15.3
b8q1,female,55 65,23.3
b9ny,female,55 65,25.7
baby,female,55 65,33
bd9q,female,55 65,32.4
bdse,female,55 65,25.9
bf1y,female,55 65,12.1
bfmg,female,55 65,32.4
bjo9,female,55 65,22.9
bm1j,female,55 65,29.4
bmqw,female,55 65,25.8
bnwa,female,55 65,22.6
bpeh,female,55 65,23.2
brpk,female,55 65,26
bsms,female,55 65,26.9
bui4,female,55 65,26.5
bw1a,female,55 65,18
bwmb,female,55 65,26.8
bx87,female,55 65,22.8
c2z9,female,55 65,22.2
c3uk,female,55 65,13.9
c4kz,female,55 65,29.1
c4yx,female,55 65,27.7
c61e,female,55 65,23.6
c6va,female,55 65,24.6
c880,female,55 65,20
c9yv,female,55 65,20.8
cahd,female,55 65,22.3
cdb7,female,55 65,29.4
cfjz,female,55 65,25.1
cgc6,female,55 65,22.5
chz5,female,55 65,25
cj79,female,55 65,22.4
ck0w,female,55 65,31
cmlm,female,55 65,23.3
co0f,female,55 65,28.7
cp8o,female,55 65,25.8
cppv,female,55 65,27.9
cqf4,female,55 65,18.4
csqz,female,55 65,19.2
ctgk,female,55 65,28.7
cuaw,female,55 65,30.8
cvvs,female,55 65,19.3
cxgj,female,55 65,19.5
cy5z,female,55 65,20.8
czim,female,55 65,16
d0pe,female,55 65,24.7
d404,female,55 65,29.4
d5gf,female,55 65,29.5
d6jw,female,55 65,24.2
d7sv,female,55 65,21.5
d8ix,female,55 65,21.3
dadp,female,55 65,26.6
dcsx,female,55 65,23.8
dfiq,female,55 65,21.8
dgmp,female,55 65,20.7
dios,female,55 65,29.4
dk4o,female,55 65,31.2
dkob,female,55 65,23.2
dmpa,female,55 65,28
dpol,female,55 65,30.1
drkp,female,55 65,23.4
dt0j,female,55 65,16.4
du43,female,55 65,25
dwti,female,55 65,28.8
dydn,female,55 65,16.8
e0f1,female,55 65,18.9
e0pd,female,55 65,31.4
e1fb,female,55 65,29.8
e4a8,female,55 65,21.1
e52w,female,55 65,24.8
e5t2,female,55 65,15.6
e6np,female,55 65,13.4
e8f4,female,55 65,23.8
e9m2,female,55 65,22.5
ecw1,female,55 65,31.4
ef35,female,55 65,19.5
egfd,female,55 65,27.6
eh72,female,55 65,15.4
eiwq,female,55 65,26.2
ejc6,female,55 65,29.1
ek3z,female,55 65,26.4
el1t,female,55 65,16.6
enjm,female,55 65,25.5
ep74,female,55 65,22.6
eq4b,female,55 65,23.9
ereg,female,55 65,29.5
esug,female,55 65,29
euds,female,55 65,28
evdp,female,55 65,12.9
ew0j,female,55 65,30.4
eymq,female,55 65,14.8
f0vk,female,55 65,23.8
f3o7,female,55 65,20.7
f4hz,female,55 65,28.4
f5cw,female,55 65,22.1
f5nh,female,55 65,27.8
f72m,female,55 65,19.2
f81g,female,55 65,25.3
fata,female,55 65,21.9
fbzr,female,55 65,29.1
fg62,female,55 65,25.6
fhiw,female,55 65,29.6
fibh,female,55 65,17.1
fl4o,female,55 65,21
flu1,female,55 65,26.6
fmnx,female,55 65,14.9
fnv0,female,55 65,22.5
fold,female,55 65,18.6
fpbz,female,55 65,26.1
fr18,female,55 65,28.1
ft06,female,55 65,28.6
fvbe,female,55 65,18.9
fwio,female,55 65,19.4
fyds,female,55 65,34.5
fzot,female,55 65,27.3
g0wu,female,55 65,21.5
g1v3,female,55 65,20
g3ee,female,55 65,25.6
g4mo,female,55 65,26.4
g54o,female,55 65,28.1
g65m,female,55 65,25.8
g84n,female,55 65,19.3
g90q,female,55 65,18.4
gaf5,female,55 65,25
gbas,female,55 65,25.8
gc7a,female,55 65,29.5
gdrb,female,55 65,24.4
gi5g,female,55 65,26.2
gjwr,female,55 65,18.3
gnfi,female,55 65,14.6
gqv5,female,55 65,35.3
gss3,female,55 65,21.4
gt2j,female,55 65,32
gv8h,female,55 65,21.8
gva4,female,55 65,26.1
gx53,female,55 65,23.1
gxy4,female,55 65,39
gymf,female,55 65,19.6
gzzp,female,55 65,28.4
h2sq,female,55 65,31.9
h54i,female,55 65,16.4
h60i,female,55 65,24
h66i,female,55 65,27.9
h72t,female,55 65,31.4
haae,female,55 65,9.8
hba9,female,55 65,27.4
hcwy,female,55 65,18.9
hdxl,female,55 65,30.2
hg18,female,55 65,31.9
hg7j,female,55 65,24.4
hi1m,female,55 65,26.3
hjx1,female,55 65,21.1
hkhx,female,55 65,23.2
hl15,female,55 65,30.7
homr,female,55 65,30.5
hq5j,female,55 65,28.5
hw3z,female,55 65,26.7
i15c,female,55 65,24.9
i2yy,female,55 65,20.6
i4wh,female,55 65,18.9
i5s9,female,55 65,27.7
if19,female,55 65,23.6
ih9x,female,55 65,24.9
ijnv,female,55 65,17.3
ikcz,female,55 65,20.7
isrq,female,55 65,28.3
itne,female,55 65,23
ivks,female,55 65,24.2
iwlg,female,55 65,27.6
ixc4,female,55 65,27.9
iyct,female,55 65,19.6
j0dg,female,55 65,24.4
j0o8,female,55 65,34.7
j1b8,female,55 65,26.4
j2b1,female,55 65,31
j4e9,female,55 65,19.7
j5mr,female,55 65,29.4
j9lj,female,55 65,20.1
ja17,female,55 65,20.2
jbg1,female,55 65,27.2
jcr3,female,55 65,28.6
jezf,female,55 65,35
jfa6,female,55 65,28.7
jgpk,female,55 65,24.5
jiud,female,55 65,26.9
jjv2,female,55 65,32.6
jltu,female,55 65,22.4
jmyj,female,55 65,32.6
jnqb,female,55 65,30
jocv,female,55 65,23.7
jqg8,female,55 65,30.6
jsom,female,55 65,33.4
jtgx,female,55 65,21.8
ju16,female,55 65,22.6
junl,female,55 65,25.3
3rp,male,85 75,27.3
75d,male,85 75,22.6
7qu,male,85 75,24.8
9l1,male,85 75,25.6
c3j,male,85 75,23.2
eoi,male,85 75,23.4
g0i,male,85 75,26.2
gy4,male,85 75,24.8
h13,male,85 75,21.8
igq,male,85 75,23.7
j5h,male,85 75,24.5
kj0,male,85 75,25.9
kv2,male,85 75,25.7
ltr,male,85 75,27.4
muo,male,85 75,24.9
nms,male,85 75,26.9
ogm,male,85 75,23.8
rre,male,85 75,30.4
rsp,male,85 75,23.7
snb,male,85 75,27.1
vee,male,85 75,29.4
xbu,male,85 75,29
z24,male,85 75,24.6
10a9,male,85 75,30.6
11sa,male,85 75,29.8
125j,male,85 75,32.8
130j,male,85 75,26.6
14jq,male,85 75,22.5
15gw,male,85 75,24
17qy,male,85 75,28.9
18wj,male,85 75,26.1
1br7,male,85 75,27.5
1cl6,male,85 75,23.6
1ctu,male,85 75,27.4
1f8i,male,85 75,27.5
1h7e,male,85 75,26.6
1i82,male,85 75,23.6
1jat,male,85 75,24.6
1l5e,male,85 75,26.4
1mds,male,85 75,24.8
1nti,male,85 75,21.3
1o6r,male,85 75,24.8
1p05,male,85 75,27.3
1qjv,male,85 75,28.5
1rl9,male,85 75,26.3
1tha,male,85 75,24.7
1vj8,male,85 75,22.3
1wie,male,85 75,26.2
1ws8,male,85 75,25.1
1yk2,male,85 75,23.7
22fb,male,85 75,26.2
23tg,male,85 75,29.1
2774,male,85 75,24.6
27j9,male,85 75,22.8
28wt,male,85 75,24.6
2c3m,male,85 75,21.4
2cit,male,85 75,28.1
2dh5,male,85 75,22.2
2e2e,male,85 75,25.8
2g2g,male,85 75,26.8
2l2p,male,85 75,26.4
2n94,male,85 75,30.9
2qdv,male,85 75,26.7
2qto,male,85 75,26.6
2s3r,male,85 75,19.5
2svk,male,85 75,27.8
2ti2,male,85 75,24.3
2u5n,male,85 75,27.3
2w9l,male,85 75,22.3
2x8q,male,85 75,27.7
2yry,male,85 75,24.7
2zl5,male,85 75,30.1
30ub,male,85 75,21.3
31s4,male,85 75,27
3327,male,85 75,27.8
36zy,male,85 75,20.4
38d3,male,85 75,23.8
38mg,male,85 75,24.7
3cu3,male,85 75,28
3eus,male,85 75,24.2
3fz6,male,85 75,24.5
3gky,male,85 75,23.9
3igj,male,85 75,27.6
3jgn,male,85 75,25.8
3lu7,male,85 75,28.8
3nnk,male,85 75,24.3
3pyf,male,85 75,27
3qvq,male,85 75,25.9
3tm9,male,85 75,26.2
3upb,male,85 75,25.7
3xcw,male,85 75,26.1
3zaa,male,85 75,29.4
408c,male,85 75,23.8
40at,male,85 75,28.9
41wz,male,85 75,22.9
42ut,male,85 75,24.3
4412,male,85 75,24.1
44ev,male,85 75,30.6
45eh,male,85 75,24
469z,male,85 75,28.1
48uy,male,85 75,31.2
4a99,male,85 75,19.8
4c8o,male,85 75,27.3
4fjt,male,85 75,28.6
4gp6,male,85 75,25.1
4hl0,male,85 75,26.3
4idu,male,85 75,27.8
4jbb,male,85 75,22.8
4kau,male,85 75,27.6
4kmy,male,85 75,24.8
4lq0,male,85 75,24.6
4m5q,male,85 75,28.7
4muk,male,85 75,28.2
4rn1,male,85 75,26.9
4sn7,male,85 75,25
4t31,male,85 75,25.2
4uxl,male,85 75,23.5
4x5v,male,85 75,23.7
4xsk,male,85 75,21.6
50cn,male,85 75,25.9
51hi,male,85 75,24.4
52s7,male,85 75,29.1
52zu,male,85 75,23.4
54qe,male,85 75,27.1
55in,male,85 75,24
57o9,male,85 75,29.2
58dn,male,85 75,25.5
59b2,male,85 75,24.8
5adn,male,85 75,24.5
5aoy,male,85 75,28.3
5c40,male,85 75,24.3
5crp,male,85 75,28.2
5dfj,male,85 75,27.4
5dso,male,85 75,29.6
5j8k,male,85 75,23.5
5k2v,male,85 75,23.8
5la9,male,85 75,27.8
5lpj,male,85 75,23.9
5q32,male,85 75,24.9
5r6a,male,85 75,24.5
5rnu,male,85 75,26.4
5swi,male,85 75,25.9
5vsn,male,85 75,24.8
5we1,male,85 75,24.2
5xn4,male,85 75,24.9
5ypy,male,85 75,26.3
61e1,male,85 75,25.6
627y,male,85 75,24.1
63t7,male,85 75,27.2
64qd,male,85 75,21.7
65gz,male,85 75,26.4
66sf,male,85 75,24.1
67qu,male,85 75,27.8
69vk,male,85 75,22.1
6aud,male,85 75,26.7
6cur,male,85 75,23.6
6dn4,male,85 75,28.1
6eqx,male,85 75,27.3
6h5v,male,85 75,26.1
6m31,male,85 75,27.6
6mu7,male,85 75,23.7
6phu,male,85 75,26.8
6szr,male,85 75,26.3
6tq5,male,85 75,27.3
6w2r,male,85 75,24.4
6yf0,male,85 75,26.6
6z53,male,85 75,25
6zrl,male,85 75,24.5
7106,male,85 75,26.5
728p,male,85 75,25.5
72xv,male,85 75,24.1
74j9,male,85 75,23.7
756u,male,85 75,25.4
76hs,male,85 75,24.6
787r,male,85 75,25.1
794q,male,85 75,24.2
7a1g,male,85 75,23.7
7d63,male,85 75,24.4
7e60,male,85 75,27.1
7fmv,male,85 75,24.1
7gjp,male,85 75,22.9
7hf8,male,85 75,28.9
7mb4,male,85 75,26
7ols,male,85 75,24.8
7qrd,male,85 75,24.9
7rmi,male,85 75,24.6
7skl,male,85 75,27.5
7ubc,male,85 75,25.3
7uwg,male,85 75,24
7vtc,male,85 75,24.7
7wo7,male,85 75,24.8
7x9g,male,85 75,24.1
7y7t,male,85 75,25.3
7yxs,male,85 75,27
80gp,male,85 75,26.5
814b,male,85 75,21.5
831a,male,85 75,22.9
84ar,male,85 75,26.8
84p6,male,85 75,25.4
8583,male,85 75,31.6
866l,male,85 75,27.8
88su,male,85 75,24.3
8b99,male,85 75,23.8
8blw,male,85 75,22.3
8cqw,male,85 75,25.1
8ddx,male,85 75,28.6
8fzv,male,85 75,24.6
8gh1,male,85 75,22.6
8ihx,male,85 75,23.5
8kdh,male,85 75,24.3
8luc,male,85 75,26.9
8mah,male,85 75,28
8of5,male,85 75,24.3
8pcu,male,85 75,26.4
8qg4,male,85 75,25.7
8s25,male,85 75,28.8
8spb,male,85 75,25.2
8tmn,male,85 75,25.8
8u77,male,85 75,24.1
8w2k,male,85 75,22.8
8wfs,male,85 75,26
8xe5,male,85 75,24.4
8zhe,male,85 75,27.5
904k,male,85 75,24.7
933g,male,85 75,27
94g5,male,85 75,27.8
9bgu,male,85 75,28.9
9cc4,male,85 75,25.4
9cif,male,85 75,25.6
9e8w,male,85 75,22.7
9f6b,male,85 75,25.7
9fpc,male,85 75,22.6
9h6r,male,85 75,25.7
9i2z,male,85 75,22.8
9iy3,male,85 75,25.6
9ju8,male,85 75,26.1
9kuf,male,85 75,24.3
9l2q,male,85 75,24.7
9lsl,male,85 75,22.8
9n4c,male,85 75,24.3
9pia,male,85 75,24.2
9qlh,male,85 75,24.8
9s01,male,85 75,24.7
9spy,male,85 75,26
9u4n,male,85 75,26.3
9uae,male,85 75,24.6
9vsz,male,85 75,22.6
9x6b,male,85 75,27.6
9yu2,male,85 75,25.5
a0b9,male,85 75,28.8
a576,male,85 75,23.8
a5wl,male,85 75,26.2
a7qo,male,85 75,29.7
a98h,male,85 75,23.5
aamp,male,85 75,25.1
abb1,male,85 75,26
ac6a,male,85 75,25.1
afl3,male,85 75,22.4
agfd,male,85 75,24.1
agz8,male,85 75,27.4
aiq9,male,85 75,21.6
aix6,male,85 75,24.6
ak8n,male,85 75,23.1
akoe,male,85 75,25.6
albi,male,85 75,22.7
aly2,male,85 75,23.3
ao8d,male,85 75,23.6
aoxi,male,85 75,27.5
ar2u,male,85 75,25.4
attf,male,85 75,29.1
avgh,male,85 75,24.1
aw6u,male,85 75,26.8
axd0,male,85 75,27.7
aytp,male,85 75,30.8
az47,male,85 75,24.8
b0vv,male,85 75,21.8
b1xe,male,85 75,22.8
b4t9,male,85 75,26
b66p,male,85 75,25.2
b7hb,male,85 75,23.9
bb3m,male,85 75,27.5
bbj2,male,85 75,20.6
bcup,male,85 75,22.4
bgc0,male,85 75,25.1
bh19,male,85 75,24.9
bhvf,male,85 75,22.6
biuj,male,85 75,26.2
bk12,male,85 75,26.2
bl7p,male,85 75,28.3
bmzu,male,85 75,23.7
boz7,male,85 75,19.7
bqbg,male,85 75,27.5
brko,male,85 75,27.9
btwb,male,85 75,27.5
buxf,male,85 75,22.8
by8i,male,85 75,25.9
byxr,male,85 75,22.4
bzqy,male,85 75,25
c0h5,male,85 75,25.9
c1hj,male,85 75,27.3
c27j,male,85 75,29.2
c7ib,male,85 75,25.2
c8rb,male,85 75,23.3
cbj5,male,85 75,27.9
cbxy,male,85 75,22.8
cckf,male,85 75,26.3
cee8,male,85 75,24.1
cetr,male,85 75,23.7
cho1,male,85 75,24.2
ckiz,male,85 75,26.9
cl2w,male,85 75,25.5
cme9,male,85 75,25.1
co3c,male,85 75,24.7
crbs,male,85 75,23.1
cskg,male,85 75,21.1
cv9o,male,85 75,26.9
cwwz,male,85 75,25.1
d011,male,85 75,27.4
d1ry,male,85 75,27.4
d2eq,male,85 75,27.4
d36v,male,85 75,22.8
d4mt,male,85 75,24.6
d6cn,male,85 75,21.9
d9ec,male,85 75,21.7
db3x,male,85 75,22.9
dbu4,male,85 75,26.5
dc5a,male,85 75,24.3
ddw9,male,85 75,19.6
dexo,male,85 75,23.6
dgap,male,85 75,22.6
dhcy,male,85 75,27.9
djem,male,85 75,24.5
dlgu,male,85 75,21.5
dnb0,male,85 75,28.3
dnum,male,85 75,23.3
dop3,male,85 75,27
dqji,male,85 75,23.8
dr54,male,85 75,23.6
dsqa,male,85 75,30.1
dv3s,male,85 75,25.8
dvld,male,85 75,24.7
dw0w,male,85 75,27.8
dxnt,male,85 75,26.7
dz34,male,85 75,24.9
e2n8,male,85 75,21.4
e36l,male,85 75,31.4
e6yo,male,85 75,24.6
e7l2,male,85 75,26.2
eafv,male,85 75,29.1
eatw,male,85 75,23.3
ec0l,male,85 75,26
ed7u,male,85 75,27.2
ee5v,male,85 75,29
efwi,male,85 75,27.4
ehu2,male,85 75,24.5
eljq,male,85 75,28.8
emku,male,85 75,28
eo60,male,85 75,26.8
eppp,male,85 75,27.5
ervz,male,85 75,23.1
etfh,male,85 75,22.2
ewnt,male,85 75,30.3
exag,male,85 75,28
eydc,male,85 75,28.1
ezds,male,85 75,20.2
f15w,male,85 75,22.6
f28l,male,85 75,25.7
f2q8,male,85 75,25.9
f6cl,male,85 75,21.1
f92s,male,85 75,25.3
f9z3,male,85 75,27.8
fbbj,male,85 75,27
fcj2,male,85 75,27.7
fdeb,male,85 75,25
fec7,male,85 75,31.4
fezb,male,85 75,27.3
fh1w,male,85 75,25.7
fjb1,male,85 75,26.5
fjg6,male,85 75,26.1
fktj,male,85 75,23.4
fq0v,male,85 75,23.5
fr6d,male,85 75,24.1
fs7m,male,85 75,25.9
ftp0,male,85 75,25.2
fuxy,male,85 75,25.2
fwxt,male,85 75,25.6
fxgn,male,85 75,28.6
fz3x,male,85 75,23.3
g21d,male,85 75,23.3
g400,male,85 75,21.6
g6o5,male,85 75,25.9
g7sq,male,85 75,24
g9sv,male,85 75,28.4
gd44,male,85 75,28
gf1a,male,85 75,27.1
gf7h,male,85 75,20.5
ggi1,male,85 75,29.3
gh9n,male,85 75,24.6
gi0s,male,85 75,26
gjdd,male,85 75,23.4
gkz7,male,85 75,27.7
gl9v,male,85 75,25
gm6t,male,85 75,29.4
gno9,male,85 75,23.4
gona,male,85 75,24.8
gpki,male,85 75,26.2
gpw4,male,85 75,26.6
grtd,male,85 75,21.8
gu1t,male,85 75,23.7
gwrt,male,85 75,23.1
gzo7,male,85 75,27.2
h195,male,85 75,23.3
h1gj,male,85 75,25.6
h37f,male,85 75,24.8
h497,male,85 75,24.8
h83f,male,85 75,25.8
h8wq,male,85 75,26.9
h9g0,male,85 75,25.8
hbgz,male,85 75,26.9
hd46,male,85 75,27.2
herw,male,85 75,23.8
hhj3,male,85 75,24.6
hiiv,male,85 75,24.6
hm27,male,85 75,24.7
hm9t,male,85 75,21.1
hnq6,male,85 75,26.9
ho1h,male,85 75,29.3
hpvw,male,85 75,29.6
hr3h,male,85 75,28.4
hrt8,male,85 75,28.6
hshy,male,85 75,23.8
htb7,male,85 75,27.3
huje,male,85 75,27.7
hvhw,male,85 75,26.4
hwtb,male,85 75,23.9
hx8x,male,85 75,24.5
hyi5,male,85 75,31.2
hyn6,male,85 75,25.6
i01l,male,85 75,23.5
i0ic,male,85 75,23.2
i28t,male,85 75,23.2
i3cj,male,85 75,27
i4ql,male,85 75,26.9
i6oe,male,85 75,22.6
i7dw,male,85 75,24.1
i7za,male,85 75,27
i90i,male,85 75,29.1
i9tt,male,85 75,27.6
iars,male,85 75,25.2
ibfk,male,85 75,25.1
ic18,male,85 75,25.4
icnp,male,85 75,25
idcj,male,85 75,25.7
ie5v,male,85 75,22.6
ifn0,male,85 75,24.7
igo0,male,85 75,26.7
ihyn,male,85 75,27.5
iiso,male,85 75,26.4
ilje,male,85 75,26.5
imgp,male,85 75,26.7
imv0,male,85 75,23.7
inph,male,85 75,25.1
io84,male,85 75,25.5
ip4o,male,85 75,25.5
ipz6,male,85 75,28.6
ir55,male,85 75,25.1
iruv,male,85 75,28.6
isgj,male,85 75,20.9
iufg,male,85 75,26.1
iwc3,male,85 75,28.1
iz9m,male,85 75,23.5
j3ce,male,85 75,24.8
j3m5,male,85 75,30.9
j64k,male,85 75,30
j72t,male,85 75,25.6
j7qa,male,85 75,22.4
j88x,male,85 75,22.8
jagm,male,85 75,26.9
jd34,male,85 75,25.4
jdje,male,85 75,27.3
jfzb,male,85 75,25.2
ji4y,male,85 75,24.2
jj1h,male,85 75,27.5
jkv4,male,85 75,26.2
jmoe,male,85 75,26.7
jp47,male,85 75,28.9
jr5y,male,85 75,24
jrs3,male,85 75,25.6
jvcr,male,85 75,28.1
3rp,male,55 65,29.7
75d,male,55 65,24.7
7qu,male,55 65,32.4
9l1,male,55 65,23.8
c3j,male,55 65,23.3
eoi,male,55 65,29.3
g0i,male,55 65,22.7
gy4,male,55 65,24.3
h13,male,55 65,28.3
igq,male,55 65,27.1
j5h,male,55 65,24.9
kj0,male,55 65,31.7
kv2,male,55 65,23.4
ltr,male,55 65,24.2
muo,male,55 65,21.6
nms,male,55 65,23
ogm,male,55 65,25.3
rre,male,55 65,24.3
rsp,male,55 65,26.1
snb,male,55 65,25.3
vee,male,55 65,24
xbu,male,55 65,21.6
z24,male,55 65,34
10a9,male,55 65,27.8
11sa,male,55 65,20.9
125j,male,55 65,25.8
130j,male,55 65,27.3
14jq,male,55 65,25.4
15gw,male,55 65,23.1
17qy,male,55 65,28.5
18wj,male,55 65,26.2
1br7,male,55 65,30.4
1cl6,male,55 65,29.6
1ctu,male,55 65,25.5
1f8i,male,55 65,27
1h7e,male,55 65,26
1i82,male,55 65,26.3
1jat,male,55 65,29.5
1l5e,male,55 65,25.6
1mds,male,55 65,25.9
1nti,male,55 65,28.1
1o6r,male,55 65,24.9
1p05,male,55 65,29.7
1qjv,male,55 65,27.3
1rl9,male,55 65,25.4
1tha,male,55 65,31.5
1vj8,male,55 65,26.5
1wie,male,55 65,21
1ws8,male,55 65,29.6
1yk2,male,55 65,21.7
22fb,male,55 65,29.1
23tg,male,55 65,27
2774,male,55 65,27.4
27j9,male,55 65,27
28wt,male,55 65,26
2c3m,male,55 65,19.6
2cit,male,55 65,27.8
2dh5,male,55 65,21
2e2e,male,55 65,23.9
2g2g,male,55 65,30
2l2p,male,55 65,26.2
2n94,male,55 65,28.6
2qdv,male,55 65,27.4
2qto,male,55 65,23.6
2s3r,male,55 65,26
2svk,male,55 65,21.1
2ti2,male,55 65,26
2u5n,male,55 65,20.8
2w9l,male,55 65,25.4
2x8q,male,55 65,26.2
2yry,male,55 65,18.8
2zl5,male,55 65,27.4
30ub,male,55 65,29.5
31s4,male,55 65,25.4
3327,male,55 65,23
36zy,male,55 65,28.4
38d3,male,55 65,26.5
38mg,male,55 65,23.9
3cu3,male,55 65,26.6
3eus,male,55 65,24.6
3fz6,male,55 65,27.4
3gky,male,55 65,22.8
3igj,male,55 65,28.7
3jgn,male,55 65,30.6
3lu7,male,55 65,24.2
3nnk,male,55 65,29.1
3pyf,male,55 65,32.1
3qvq,male,55 65,21.1
3tm9,male,55 65,26.1
3upb,male,55 65,23
3xcw,male,55 65,34.1
3zaa,male,55 65,30.3
408c,male,55 65,28.3
40at,male,55 65,27.2
41wz,male,55 65,33.7
42ut,male,55 65,23.9
4412,male,55 65,25.2
44ev,male,55 65,26.6
45eh,male,55 65,27.3
469z,male,55 65,27.8
48uy,male,55 65,23.4
4a99,male,55 65,27.6
4c8o,male,55 65,19.4
4fjt,male,55 65,27
4gp6,male,55 65,25.5
4hl0,male,55 65,28.8
4idu,male,55 65,22.2
4jbb,male,55 65,26.9
4kau,male,55 65,23.9
4kmy,male,55 65,30.9
4lq0,male,55 65,23.1
4m5q,male,55 65,25
4muk,male,55 65,24.6
4rn1,male,55 65,21.9
4sn7,male,55 65,25.4
4t31,male,55 65,33.6
4uxl,male,55 65,19.3
4x5v,male,55 65,25
4xsk,male,55 65,24.7
50cn,male,55 65,30.7
51hi,male,55 65,24.7
52s7,male,55 65,27.7
52zu,male,55 65,25.5
54qe,male,55 65,21
55in,male,55 65,28.8
57o9,male,55 65,28.1
58dn,male,55 65,23.4
59b2,male,55 65,22.3
5adn,male,55 65,28.4
5aoy,male,55 65,25.8
5c40,male,55 65,27
5crp,male,55 65,26.5
5dfj,male,55 65,25.5
5dso,male,55 65,20.5
5j8k,male,55 65,27.8
5k2v,male,55 65,25.7
5la9,male,55 65,23.9
5lpj,male,55 65,31.7
5q32,male,55 65,26.3
5r6a,male,55 65,29.4
5rnu,male,55 65,22
5swi,male,55 65,24.1
5vsn,male,55 65,27.7
5we1,male,55 65,28.8
5xn4,male,55 65,29
5ypy,male,55 65,27.4
61e1,male,55 65,27.9
627y,male,55 65,20.8
63t7,male,55 65,17.8
64qd,male,55 65,26.8
65gz,male,55 65,27.7
66sf,male,55 65,21.7
67qu,male,55 65,28.5
69vk,male,55 65,23.1
